mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	0	0	7/8	4/4	2	1	1/8		1/8	1		12	36		2
1	0	0	7/8	4/4	2	1	1/8		1/8	1		9	51		2
1	0	0	7/8	4/4	1	1	1/8		1/8	1	1	6	54		0
1	0	0	7/8	4/4	1	2	1/8		1/8	1		3	57		1
1	0	0	7/8	4/4	1	1	1/8		1/8	1	1	6	66		0
2	1	0	0	4/4	2	1	1/8		1/8	1		7	37		10
2	1	0	0	4/4	2	1	1/8		1/8	1		4	52		10
2	1	0	0	4/4	1	1	1/8		1/8	1	-1	6	54		3
2	1	0	0	4/4	1	2	1/8		1/8	1		10	58		8
2	1	0	0	4/4	1	1	1/8		1/8	1	-1	6	66		3
2	1	1/8	1/8	4/4	1	1	1/4		1/4	1		1	55		4
2	1	1/8	1/8	4/4	1	1	1/4		1/4	1		1	67		4
2	1	3/8	3/8	4/4	1	1	1/4		1/4	1		6	54		5
2	1	3/8	3/8	4/4	1	1	1/4		1/4	1		6	66		5
2	1	5/8	5/8	4/4	1	1	1/4		1/4	1		-2	58		6
2	1	5/8	5/8	4/4	1	1	1/4		1/4	1		-2	70		6
2	1	7/8	7/8	4/4	2	1	1/8		1/8	1		9	39		11
2	1	7/8	7/8	4/4	2	1	1/8		1/8	1		6	54		11
2	1	7/8	7/8	4/4	1	1	1/8		1/8	1	1	3	57		7
2	1	7/8	7/8	4/4	1	2	1/8		1/8	1		12	60		9
2	1	7/8	7/8	4/4	1	1	1/8		1/8	1	1	3	69		7
3	2	0	0	4/4	2	1	1/8		1/8	1		4	40		19
3	2	0	0	4/4	2	1	1/8		1/8	1		1	55		19
3	2	0	0	4/4	1	1	1/8		1/8	1	-1	3	57		12
3	2	0	0	4/4	1	2	1/8		1/8	1		7	61		17
3	2	0	0	4/4	1	1	1/8		1/8	1	-1	3	69		12
3	2	1/8	1/8	4/4	1	1	1/4		1/4	1		-2	58		13
3	2	1/8	1/8	4/4	1	1	1/4		1/4	1		-2	70		13
3	2	3/8	3/8	4/4	1	1	1/4		1/4	1		3	57		14
3	2	3/8	3/8	4/4	1	1	1/4		1/4	1		3	69		14
3	2	5/8	5/8	4/4	1	1	1/4		1/4	1		-5	61		15
3	2	5/8	5/8	4/4	1	1	1/4		1/4	1		-5	73		15
3	2	7/8	7/8	4/4	2	1	1/8		1/8	1		6	42		20
3	2	7/8	7/8	4/4	2	1	1/8		1/8	1		3	57		20
3	2	7/8	7/8	4/4	1	1	1/8		1/8	1	1	0	60		16
3	2	7/8	7/8	4/4	1	2	1/8		1/8	1		9	63		18
3	2	7/8	7/8	4/4	1	1	1/8		1/8	1	1	0	72		16
4	3	0	0	4/4	2	1	1/8		1/8	1		1	43		30
4	3	0	0	4/4	2	1	1/8		1/8	1		-2	58		30
4	3	0	0	4/4	1	1	1/8		1/8	1	-1	0	60		21
4	3	0	0	4/4	1	2	1/8		1/8	1		4	64		26
4	3	0	0	4/4	1	1	1/8		1/8	1	-1	0	72		21
4	3	1/8	1/8	4/4	1	1	1/4		1/4	1		4	64		22
4	3	1/8	1/8	4/4	1	1	1/4		1/4	1		4	76		22
4	3	3/8	3/8	4/4	2	1	1/8		1/8	1		3	45		31
4	3	3/8	3/8	4/4	2	1	1/8		1/8	1		0	60		31
4	3	3/8	3/8	4/4	1	1	1/4		1/4	1		-3	63		23
4	3	3/8	3/8	4/4	1	2	1/8		1/8	1		6	66		27
4	3	3/8	3/8	4/4	1	1	1/4		1/4	1		-3	75		23
4	3	1/2	1/2	4/4	2	1	1/8		1/8	1		-2	46		32
